IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
RS_217,Maximum speed limits,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,SWE,Sweden,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,CHE,Switzerland,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,TUR,Türkiye,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,TON,Tonga,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,UGA,Uganda,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,50,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,WSM,Samoa,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,56,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,AGO,Angola,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,ARG,Argentina,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,AZE,Azerbaijan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,BLR,Belarus,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,BWA,Botswana,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,CMR,Cameroon,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,CAF,Central African Republic,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,TCD,Chad,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,CHL,Chile,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,Can be increased up to an unspecified limit under certain circumstances,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,COG,Congo,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,Traffic signs may on certain public highways provide for a higher speed limit not exceeding 80 km/h,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,DOM,Dominican Republic,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,ECU,Ecuador,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,ERI,Eritrea,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,ETH,Ethiopia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
